Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-10,Europa Euroliga,16:00,Alba Berlin,Panathinaikos,2.62,1.56,161.5,1.91,1.91,2.5,2.1,1.67,z9RAjM8p,0.3816794,0.64102566,0.5235602,0.5235602,0.02270503,0.0,0.0,,,190.394,99.97594,0.52510023,,,,0.0,0.0,276.25,295.2,0.0,0.0,0.0,0.0,0.35862833,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.1,1,0.68
2023-11-10,Europa Euroliga,16:30,Barcelona,Crvena zvezda,1.23,4.44,158.5,1.91,1.91,-10.5,2.0,1.71,EaQEktOj,0.8130081,0.22522523,0.5235602,0.5235602,0.038233355,0.0,0.0,,,,,,,,,0.0,0.0,100.8,215.0,0.0,0.0,0.0,0.0,0.80063945,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.79
2023-11-10,Europa Euroliga,17:00,Monaco,Lyon-Villeurbanne,1.18,5.4,163.5,1.91,1.91,-11.5,2.0,1.71,80bs8lvI,0.84745765,0.18518518,0.5235602,0.5235602,0.03264281,0.0,0.0,,,,,,,,,0.0,0.0,94.64,89.76,0.0,0.0,0.0,1.0,0.906988,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.65
2023-11-10,Arábia Saudita Premier League,13:00,Al-Fateh,Al Ittihad,1.99,1.73,163.5,1.83,1.83,1.5,1.83,1.83,MaIHjeDB,0.5025126,0.5780347,0.5464481,0.5464481,0.08054724,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09884288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.83,1,0.6258
2023-11-10,Arábia Saudita Premier League,14:00,Al Safa of Safwa,Al-Hilal,8.7,19.5,165.5,1.83,1.83,30.5,2.0,1.72,IRBQlZsO,0.11494253,0.051282052,0.5464481,0.5464481,-0.8337754,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416137,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.57
2023-11-10,Argentina Liga A,20:00,Gimnasia,Quimsa,2.52,1.51,159.5,1.87,1.89,3.5,1.97,1.74,KpPQqsg5,0.3968254,0.66225165,0.53475934,0.52910054,0.059077054,0.0,0.0,,,,,,,,,0.0,0.0,146.4,96.2,0.0,0.0,0.0,1.0,0.3544307,0.0075224126,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.97,1,0.75
2023-11-10,Austrália Nbl,07:30,Perth Wildcats,NZ Breakers,1.56,2.41,179.5,1.8,1.86,-4.5,1.95,1.76,WO0y4rJD,0.64102566,0.41493776,0.5555556,0.53763443,0.0559634,0.0,0.0,,,,,,213.008,90.70987,0.42585194,0.0,0.0,140.58,272.0,0.0,0.0,0.0,0.0,0.30279133,0.023183828,0.07242603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.76,1,0.52
2023-11-10,Austrália Liga Feminina Wnbl,05:30,Bendigo F,Sydney F,2.57,1.49,157.5,1.86,1.86,3.5,2.0,1.72,r9HnCfCg,0.38910505,0.67114097,0.53763443,0.53763443,0.060246,0.0,0.0,,,,,,,,,0.0,0.0,0.0,156.2,0.0,0.0,0.0,0.0,0.37619475,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.78
2023-11-10,Bósnia E Herzegovina Prvenstvo Bih,13:00,Spars Ilidza,Slavija,1.23,3.81,165.5,1.87,1.79,-10.5,2.06,1.68,hWvqFplh,0.8130081,0.2624672,0.53475934,0.5586592,0.07547532,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72394264,0.030911772,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.55
2023-11-10,Bulgária Nbl,14:00,Levski,Shumen,1.14,5.23,160.5,1.87,1.79,-12.5,1.99,1.73,6yjVKzG9,0.877193,0.1912046,0.53475934,0.5586592,0.068397574,0.0,0.0,,,,,,,,,0.0,0.0,0.0,130.64,0.0,0.0,0.0,0.0,0.90802723,0.030911772,0.09884288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.73,1,0.52
2023-11-10,Cazaquistão Higher League,06:30,Bars Petropavlovsk,Altay,1.09,6.39,153.5,1.83,1.83,-14.5,2.0,1.72,ITMXX6E3,0.9174312,0.15649453,0.5464481,0.5464481,0.07392572,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0020497,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.53
2023-11-10,China Cba,08:35,Guangdong,Ningbo Rockets,1.03,11.5,205.5,1.81,1.92,-20.5,2.07,1.67,f7mGf1dD,0.9708738,0.08695652,0.5524862,0.5208333,0.057830308,0.0,0.0,,,137.396,23.9139,0.17405093,1406.74,469.3612,0.33365172,0.0,0.0,113.4,639.2,0.0,1.0,0.0,0.0,1.1817092,0.04170603,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.59
2023-11-10,China Cba,08:35,Nanjing Tongxi,Sichuan,1.21,4.45,206.5,1.86,1.9,-12.5,2.07,1.67,Mgk8dNR0,0.8264463,0.2247191,0.53763443,0.5263158,0.051165383,0.0,0.0,,,364.95,224.60562,0.61544216,472.452,179.83757,0.3806473,0.0,0.0,256.0,464.6,0.0,0.0,0.0,0.0,0.8095498,0.015044825,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.71
2023-11-10,China Cba,08:35,Tianjin,Shandong,2.54,1.51,203.5,1.85,1.89,2.5,2.07,1.67,EN6bHO3Q,0.39370078,0.66225165,0.5405405,0.52910054,0.055952445,0.0,0.0,,,505.44,280.60446,0.5551687,222.266,89.794136,0.40399402,0.0,0.0,575.0,273.0,1.0,0.0,0.0,0.0,0.3596642,0.015125278,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.07,1,0.68
2023-11-10,China Cba,08:35,Xinjiang,Liaoning,2.26,1.64,194.5,1.8,1.97,1.5,2.08,1.7,GGlCess7,0.44247788,0.6097561,0.5555556,0.5076142,0.052233975,0.0,0.0,,,172.45,63.329967,0.3672367,144.454,41.722477,0.28882882,0.0,0.0,128.75,132.21,0.0,0.0,0.0,0.0,0.2248237,0.063770905,0.14216962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.08,1,0.53
2023-11-10,China Cba,08:35,Zhejiang Chouzhou,Fujian,1.24,4.04,216.5,1.82,1.9,-10.5,1.96,1.79,tA8jJpZD,0.8064516,0.24752475,0.5494506,0.5263158,0.053976364,0.6,0.0,,,145.504,31.139301,0.21400994,317.88,189.59431,0.59643364,133.97,0.0,131.25,173.6,0.0,0.0,0.0,0.0,0.74996173,0.030413195,0.06411102,-0.3,-0.06,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.79,1,0.59
2023-11-10,China Wcba Feminina,08:30,Hebei F,Xiamen F,1.03,40.0,145.5,1.83,1.83,-27.5,2.07,1.67,QBHB5Sx8,0.9708738,0.025,0.5464481,0.5464481,-0.0041262135,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432099,0.0,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.6
2023-11-10,China Wcba Feminina,08:30,Henan F,Fujian F,4.17,1.17,148.5,1.83,1.83,10.5,1.95,1.72,4dmhEKt8,0.23980816,0.85470086,0.5464481,0.5464481,0.094509006,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794502,0.0,0.088629186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.95,1,0.6567
2023-11-10,China Wcba Feminina,08:30,Inner Mongolia F,Shanxi Xing Rui F,1.16,4.62,153.5,1.8,1.86,-15.5,2.07,1.67,rmndDvdE,0.86206895,0.21645021,0.5555556,0.53763443,0.07851918,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84657073,0.023183828,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.6
2023-11-10,Chipre Divisão A,14:30,Paeek,Achilleas K.,2.06,1.68,152.5,1.83,1.83,1.5,1.92,1.79,CQIVT3nU,0.4854369,0.5952381,0.5464481,0.5464481,0.08067499,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14369015,0.0,0.049554653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.92,1,0.76
2023-11-10,Coreia Do Sul Kbl,07:00,LG Sakers,KCC Egis,1.79,2.0,162.5,1.93,1.89,-2.5,2.04,1.69,AghizuIk,0.5586592,0.5,0.5181347,0.52910054,0.05865922,0.0,0.0,,,,,,,,,0.0,0.0,119.19,113.04,0.0,0.0,0.0,0.0,0.07836012,0.014808519,0.13270101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.69,1,0.51
2023-11-10,Coreia Do Sul Kbl,07:00,Wonju DB,Anyang JungKwanJang,1.34,3.25,164.5,1.8,1.95,-8.5,2.09,1.66,hIsdZbXe,0.74626863,0.30769232,0.5555556,0.51282054,0.053960964,0.0,0.0,,,148.52,28.21915,0.19000235,173.264,28.446474,0.16417995,0.0,0.0,114.68,136.5,0.0,0.0,0.0,0.0,0.58848536,0.05656854,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.53
2023-11-10,Croácia Premijer Liga,14:00,GKK Sibenka,Zabok,1.37,2.94,162.5,1.83,1.83,-7.5,2.03,1.7,nuBaj5cP,0.729927,0.34013605,0.5464481,0.5464481,0.07006306,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51515436,0.0,0.12511809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.7,1,0.62
2023-11-10,Eslovênia Liga Nova Kbm,14:30,Sencur,Helios Domzale,2.66,1.44,152.5,1.85,1.83,3.5,2.09,1.66,YmDYcDuO,0.37593985,0.6944444,0.5405405,0.5464481,0.070384294,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42081475,0.007685943,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.09,1,0.7
