Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-11,Espanha Acb,16:45,Basquet Girona,Unicaja,2.86,1.45,166.5,1.85,1.91,4.5,1.98,1.79,Qyan41AT,0.34965035,0.6896552,0.5405405,0.5235602,0.039305523,0.0,0.0,,,,,,,,,0.0,0.0,168.1,232.5,0.0,0.0,0.0,0.0,0.46265456,0.022567237,0.071273364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.98,1,0.6793
2023-11-11,Eua Nba,21:30,Atlanta Hawks,Miami Heat,1.6,2.56,228.5,1.97,1.97,-6.5,1.9,1.9,Sz6dqW49,0.625,0.390625,0.5076142,0.5076142,0.015625,1.0,0.2,,,219.742,46.580055,0.21197611,201.62,44.911495,0.22275318,329.75,287.658,167.7,208.44,0.0,0.0,0.0,0.0,0.32635698,0.0,0.0,1.29,0.258,2.3255813,0.5602701,0.6,0.039729938,0.73,0.146,10.684932,0.315406,0.5,0.18459402,Fora,1.9,1,0.9998
2023-11-11,Itália Liga A,15:30,Virtus Bologna,Treviso,1.05,11.5,169.5,1.84,1.92,-17.5,2.03,1.72,QyyBfeM4,0.95238096,0.08695652,0.54347825,0.5208333,0.039337475,0.0,0.0,,,174.526,98.58269,0.56485957,,,,0.0,0.0,157.17,373.5,0.0,0.0,0.0,0.0,1.1775723,0.03008965,0.11690832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.6179
2023-11-11,Itália Liga A,16:30,Basket Napoli,Varese,1.31,3.56,172.5,1.83,1.93,-9.5,2.09,1.66,fucADuh3,0.7633588,0.28089887,0.5464481,0.5181347,0.044257656,0.0,0.0,,,,,,,,,0.0,0.0,240.0,369.6,0.0,0.0,0.0,0.0,0.6533841,0.037612062,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.8757
2023-11-11,Alemanha Bbl,16:00,Heidelberg,Wurzburg,1.8,2.03,166.5,1.89,1.89,-2.5,2.02,1.74,zL5wVVFd,0.5555556,0.49261084,0.52910054,0.52910054,0.048166394,0.0,0.0,,,,,,,,,0.0,0.0,143.1,784.0,0.0,1.0,0.0,0.0,0.084926665,0.0,0.10531378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.74,1,0.9866
2023-11-11,Argentina Liga A,21:00,Union De Santa Fe,Obras,2.73,1.44,163.5,1.87,1.89,3.5,2.02,1.7,YkfOlTz2,0.36630037,0.6944444,0.53475934,0.52910054,0.06074481,0.0,0.0,,,,,,,,,0.0,0.0,0.0,280.12,0.0,0.0,0.0,0.0,0.43749052,0.0075224126,0.12165278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.02,1,0.9995
2023-11-11,Austrália Nbl,06:00,Adelaide 36ers,Tasmania JackJumpers,2.35,1.59,173.5,1.88,1.88,2.5,1.99,1.73,t2bqegZk,0.42553192,0.6289308,0.5319149,0.5319149,0.05446273,0.0,0.0,,,,,,,,,0.0,0.0,275.9,123.54,0.0,0.0,0.0,0.0,0.27279246,0.0,0.09884288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.99,1,0.9989
2023-11-11,Austrália Liga Feminina Wnbl,07:30,Perth Lynx F,Adelaide Lightning F,1.39,2.93,169.5,1.88,1.88,-7.5,2.09,1.66,4O5eAYt6,0.7194245,0.34129694,0.5319149,0.5319149,0.06072139,0.0,0.0,,,,,,,,,0.0,0.0,137.7,125.46,0.0,0.0,0.0,0.0,0.504141,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.9913
2023-11-11,Bósnia E Herzegovina Prvenstvo Bih,13:00,Prijedor,Orlovik,2.99,1.35,162.5,1.83,1.83,5.5,2.0,1.72,b9uuGQYo,0.33444816,0.7407407,0.5464481,0.5464481,0.075188905,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53440326,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.503
2023-11-11,Bulgária Nbl,13:00,Cherno More,Chernomorets,10.0,1.03,165.5,1.8,1.86,16.5,1.97,1.74,x2oRLG03,0.1,0.9708738,0.5555556,0.53763443,0.07087379,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1500902,0.023183828,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.97,1,0.6665
